ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2022689487,ted.europa.eu/udl?uri=TED:NOTICE:689487-2022:TEXT:EN:HTML,2022,3,07-DEC-22,R209.S5,0,0,N,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Váci út 45.,Budapest,1134,,HU,,N,,6,,Other,N,N,N,W,HU213,N,,N,N,45000000,,12,45233228---45314000---71000000,Y,,15,36345275.18,36345275.18,36345275.18,Y,OPE,,0,M,70,"2. AF III.1.3) pont M/2.1) pontjában meghatározott szakember szakmai többlet tapasztalata (lsd.II.2.14.pont)(min. 0, max. 24 hónap)---3. AF III.1.3) pont M/2.2) pontjában meghatározott szakember szakmai többlet tapasztalata (lsd.II.2.14.pont)(min. 0, max. 24 hónap)",15---15,N,15,15285613,12,,N,N,Homlok Építőipari Korlátolt Felelősségű Társaság,27187580218,Arany János Utca 25.,Nagysimonyi,9561,HU,Y,12,Csopak vasúti megállóhely,2,1,0,0,2,1069460.96,2040720.18,2040720.18,Y,06-DEC-22
2020471632,ted.europa.eu/udl?uri=TED:NOTICE:471632-2020:TEXT:EN:HTML,2020,3,02-OCT-20,R209.S3,0,0,Y,"Budapesti Corvinus Egyetem---Dunaújvárosi Egyetem---GAK Oktató, Kutató és Innovációs Nonprofit Közhasznú Kht.---Nereus Park Hotel Idegenforgalmi Kft.---Nyíregyházi Egyetem---Pannon Egyetem---Pázmány Péter Katolikus Egyetem---SZIE Nonprofit Kft.---Szent István Egyetem",EKRSZ_58756641---EKRSZ_66010290---EKRSZ_77297123---EKRSZ_32149713---EKRSZ_20814887---EKRSZ_35589017---EKRSZ_13960533---EKRSZ_75945831---EKRSZ_66152657,Fővám tér 8. 37058---Táncsics Mihály utca 1/A.---Páter Károly 1.---Lóczy tér 3.---Sóstói út 31/b.---Egyetem utca 10.---Szentkirályi utca 28.---Páter Károly 1.---Páter Károly u. 1.,Budapest---Dunaújváros---Gödöllő---Balatonalmadi---Nyíregyháza---Veszprém---Budapest---Gödöllő---Gödöllő,1093---2400---2100---8220---4400---8200---1088---2100---2100,A2   ,HU,HU,N,,8,,Education,Y,Y,N,U,"HU11,HU12,HU213,HU332",N,,N,N,09123000,9123,2,09123000,Y,1,2,1583064.92,1583064.92,1583064.92,N,OPE,,0,L,,,,Y,2,12019997,2,,N,N,NKM Energia Zrt.,EKRSZ_10366000,II. János Pál pápa tér 20.,Budapest,1081,HU,N,2,Földgáz beszerzés 2021.10.1-2022.10.1 időszakra,3,1,0,0,3,416261.92,307276.98,307276.98,Y,30-SEP-20
2020516644,ted.europa.eu/udl?uri=TED:NOTICE:516644-2020:TEXT:EN:HTML,2020,3,27-OCT-20,R209.S3,0,0,N,Országos Reumatológiai és Fizioterápiás Intézet,EKRSZ_32427860,Frankel Leó út 25-29.,Budapest,1023,A2   ,HU,HU,N,,8,,Health,N,N,N,U,HU110,N,,N,N,33696500,33696,10,33696500,Y,1,12,572091.3,572091.3,572091.3,N,OPE,,0,L,,,,N,12,12111534,10,,N,N,Diagnosticum Gyártó és Forgalmazó Zártkörűen Működő Részvénytársaság,EKRSZ_75960803,Attila Utca 126,Budapest,1047,HU,Y,10,10. rész Molekuláris biológia kész. haszn adásával,1,1,0,0,1,,50656.48,50656.48,N,14-OCT-20
2020379821,ted.europa.eu/udl?uri=TED:NOTICE:379821-2020:TEXT:EN:HTML,2020,3,07-AUG-20,R209.S3,0,0,N,Szabolcs-Szatmár-Bereg Megyei Kormányhivatal,EKRSZ_58671184,Hősök tere 5.,Nyíregyháza,4400,A2   ,HU,HU,N,,3,,Other,N,N,N,S,HU323,N,,N,N,79634000,79634,,79634000,Y,3,1,633080.6,633080.6,633080.6,Y,OPE,,0,M,80,Az M1) pontra bemutatott 1. számú szakember alkalmassági követelménynek való megfelelés igazolására bemutatott 4 hónapos időtartamú szakmai tapasztalata feletti további tapasztalata (min.0 max. 36 hó)---Az M1) pontra bemutatott 2. számú szakember alkalmassági követelménynek való megfelelés igazolására bemutatott 4 hónapos időtartamú szakmai tapasztalata feletti további tapasztalata (min.0 max. 36 hó)---Az M1) pontra bemutatott 3. számú szakember alkalmassági követelménynek való megfelelés igazolására bemutatott 4 hónapos időtartamú szakmai tapasztalata feletti további tapasztalata (min.0 max. 36 hó)---Az M1) pontra bemutatott 4. számú szakember alkalmassági követelménynek való megfelelés igazolására bemutatott 4 hónapos időtartamú szakmai tapasztalata feletti további tapasztalata (min.0 max. 36 hó),5---5---5---5,N,1,11837975,,,N,N,Sóstó Plusz Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,EKRSZ_58584370,Bocskai út 9. I/1.,Nyíregyháza,4400,HU,Y,1,Munkaerő-piaci(Mentori)szolg beszerz GINOP-5.1.1,10,8,0,0,10,,633080.6,633080.6,N,29-JUL-20
2022106256,ted.europa.eu/udl?uri=TED:NOTICE:106256-2022:TEXT:EN:HTML,2022,3,23-FEB-22,R209.S5,0,0,N,BKV Vasúti Járműjavító Szolgáltató Korlátolt Felelősségű Társaság,12282672242,Fehér  Út 1/B 39206/22,Budapest,1106,,HU,,N,,8,,Other,N,N,N,U,HU11,N,,N,N,34630000,,1,34631000,Y,,2,12952.89,12952.89,12952.89,N,OPE,Y,0,L,,,,N,2,14097359,1,,N,N,GOLDI MOBILITY Korlátolt Felelősségű Társaság,10433418213,Szent János  Tér 3,Ráckeve,2300,HU,Y,1,1.rész Tetőkapcsoló,2,2,0,0,2,,4593.05,4593.05,N,17-FEB-22
2018182399,ted.europa.eu/udl?uri=TED:NOTICE:182399-2018:TEXT:EN:HTML,2018,6,24-APR-18,R209.S2,0,0,N,Univerzál Beszerző Kft.,AK24320,Csaba utca 19.,Tatabánya,2800,A2   ,HU,HU,N,,4,,"Urban railway, tramway, trolleybus or bus services",N,N,N,U,"HU331,HU333,HU232,HU311,HU323,HU222,HU221,HU213,HU322,HU312,HU212,HU211,HU12,HU231,HU223,HU313,HU321,HU233",Y,K,Y,N,34300000,34300,2,34300000,Y,1,4,514355.11,514355.11,514355.11,N,OPE,,0,M,70,Vállalt többlet-garancia időtartama (min. 0 max. 24 hónap),30,Y,4,8677914,2,,N,N,BŐSÉG TRADE Kereskedelmi és Szolgáltató Korlátolt Felelsőségű Társaság,,Pesti út 124.,Miskolc,3516,HU,Y,2,"Meglévő Webasto típusú fűtőkészülékekhez új, gyári alkatrészek beszerzése",5,5,0,0,0,,,0,N,16-APR-18
2022260314,ted.europa.eu/udl?uri=TED:NOTICE:260314-2022:TEXT:EN:HTML,2022,3,11-MAY-22,R209.S5,0,0,N,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Fényes Elek Utca 7-13,Budapest,1024,,HU,,N,,6,,Other,N,N,N,S,"HU312,HU313",N,,N,N,90520000,,11,90520000,Y,,17,753096.06,753096.06,753096.06,N,OPE,,0,M,80,"1. Az állati tetemek elszállítására vállalt határidő (min. 12 óra, max. 24 óra)",20,N,17,14383351,11,,N,N,TEGE-GROUP Korlátolt Felelősségű Társaság,25420948243,Lágymányosi Utca 12. fszt. 2.,Budapest,1111,HU,Y,11,"Nógrád megye, Heves megye",2,2,0,0,2,,62758.01,62758.01,N,05-MAY-22
2021646873,ted.europa.eu/udl?uri=TED:NOTICE:646873-2021:TEXT:EN:HTML,2021,3,14-DEC-21,R209.S5,0,0,N,Digitális Kormányzati Ügynökség Zrt.,AK26976,Váci út 37,Budapest,1134,,HU,,N,,8,,Other,Y,N,Y,S,"HU1,HU2,HU3",N,K,Y,N,72262000,,1,72262000,Y,,5,4972891.07,4972891.07,4972891.07,Y,NIC,,0,L,,,,N,5,13786174,1,,N,N,EN-CO Software Zrt.-Zalaszám Kft.-Symmetria Magyarország Zrt.,,Schweidel utca 5.,Budapest,1118,HU,Y,1,Tájékoztató a KM02SWF17 keretmegállapodás alapján megvalósított közbeszerzésekről,5,5,0,0,0,957999.55,957999.55,957999.55,N,01-SEP-21
201939563,ted.europa.eu/udl?uri=TED:NOTICE:39563-2019:TEXT:EN:HTML,2019,6,22-JAN-19,R209.S3,0,0,N,MVM Paksi Atomerőmű Zártkörűen Működő Részvénytársaság,AK06068,Pf .: 71.,Paks,7031,A3   ,HU,HU,N,,4,,Electricity,N,N,N,U,HU233,N,,N,N,31000000,31000,,31000000,Y,1,1,1027508.09,1027508.09,1027508.09,N,NIC,,0,M,95,A HEK-3 generátor megszakító alkatrészekre vállalt jótállás hónapokban megadva (minimum 12 hónap - maximum 60 hónap),5,N,1,10235614,,,N,N,"ABB Mérnöki, Kereskedelmi és Szolgáltató Kft.",,Kassák Lajos utca 19-25.,Budapest,1134,HU,N,1,HEK-3 generátor megszakító alkatrészek beszerzése,1,0,0,0,0,,1027508.09,1027508.09,N,07-JAN-19
201937564,ted.europa.eu/udl?uri=TED:NOTICE:37564-2019:TEXT:EN:HTML,2019,3,23-JAN-19,R209.S3,0,0,N,Fővárosi Állat- és Növénykert,AK16926,Állatkerti körút 6-12.,Budapest,1146,A2   ,HU,HU,N,,8,,Other,N,N,N,W,HU110,N,,Y,N,45000000,45000,1,45453100---45454100---45400000---45310000---45236000---45236220,N,4,3,89027.01,89027.01,89027.01,N,OPE,,0,M,50,A jótállás mértéke a keret megállapodás alapján lehívott munkák esetén hónapban (hó)---A keret megállapodás alapján kötött szerződések teljesítése során a munkaterületre történő felvonulás maximális ideje (nap),30---20,N,3,10231975,1,,N,N,Baking Kft.,,Kokárda utca 45.,Budapest,1028,HU,Y,1,"Faápolási, Vombat ház tető felújítási, padok felújítási és festési, Elefántháznál kiskapu cseréje és villanyszerelési munkák",3,3,0,0,0,52259.45,47718.02,47718.02,N,24-OCT-18
2018571309,ted.europa.eu/udl?uri=TED:NOTICE:571309-2018:TEXT:EN:HTML,2018,6,20-DEC-18,R209.S3,0,0,N,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,Akácfa utca 15.,Budapest,1980,A3   ,HU,HU,N,,4,,"Urban railway, tramway, trolleybus or bus services",N,N,N,U,HU11,N,,N,N,42419530,42419,1,42419530,N,1,3,1096035.35,1096035.35,1096035.35,N,OPE,,0,M,90,Szállítási határidő (maximum 45 nap),10,N,3,9171410,1,,N,N,Metrószervíz Korlátolt Felelősségű Társaság,EKRSZ_63054486,Török Flóris utca 17.,Budapest,1203,HU,Y,T-29/18/A,OK-RTHD mozgólépcső alkatrészek beszerzése,1,1,0,0,1,,231070.88,231070.88,N,10-DEC-18
2018238339,ted.europa.eu/udl?uri=TED:NOTICE:238339-2018:TEXT:EN:HTML,2018,6,01-JUN-18,R209.S2,0,0,N,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,AK01331,Akácfa utca 15.,Budapest,1072,A3   ,HU,HU,N,,4,,"Urban railway, tramway, trolleybus or bus services",N,N,N,S,HU11,N,,N,N,50112110,50112,,,N,1,1,1275293.17,1275293.17,1275293.17,N,OPE,,0,M,80,Vállalt javítási idő (munkanap)---Vállalt jótállás (hónap),10---10,N,1,8746228,,,N,N,V-Mobil Kft.,,Tatárszentgyörgyi út 14.,Dabas,2373,HU,Y,1,Vállalkozási keretszerződés a „TW6000 típusú villamos járművek lépcsőinek javítása” tárgyban,1,1,0,0,0,,,0,N,22-MAY-18
2022553698,ted.europa.eu/udl?uri=TED:NOTICE:553698-2022:TEXT:EN:HTML,2022,3,05-OCT-22,R209.S5,0,0,N,NHKV Nemzeti Hulladékgazdálkodási Koordináló és Vagyonkezelő Zártkörűen Működő Részvénytársaság,25456790244,Lajos Utca 103,Budapest,1036,,HU,,N,,6,,Other,N,N,N,S,HU,N,K,Y,N,90500000,,3,90500000,N,,10,934087.37,934087.37,934087.37,N,OPE,,0,L,,,,N,10,14991036,3,,N,N,Veolia Waste Hungary Korlátolt Felelősségű Társaság,25016844220,Posta Utca 65. 1484/10,Zalaegerszeg,8900,HU,N,3,Közvetlen megrendelés 7.hó - 2. rész - VW,1,0,0,0,1,165681.13,165681.13,165681.13,Y,01-JUL-22
2021546218,ted.europa.eu/udl?uri=TED:NOTICE:546218-2021:TEXT:EN:HTML,2021,3,22-OCT-21,R209.S4,0,0,N,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,Fényes Elek Utca 7-13,Budapest,1024,,HU,,N,,6,,Other,N,N,N,W,HU211,N,K,Y,N,45233140,,10,45233140,Y,,36,34679206.84,34679206.84,34679206.84,N,OPE,,0,M,70,"2. Környezetterhelési érték (összesített CO érték)---3. Vállalt többlet jótállás (min. 0, max. 12 hónap)",20---10,N,36,13576969,10,,N,N,Duna Aszfalt Út és Mélyépítő Zártkörűen Működő Részvénytársaság,EKRSZ_92830503,Béke Utca 150.,Tiszakécske,6060,HU,N,10,Csákvár-Felcsút összekötő út,3,1,0,0,3,3465968.86,3626000.03,3626000.03,Y,11-AUG-21
2021355431,ted.europa.eu/udl?uri=TED:NOTICE:355431-2021:TEXT:EN:HTML,2021,3,09-JUL-21,R209.S4,0,0,N,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,Fényes Elek utca 7–13.,Budapest,1024,,HU,,N,,6,,Other,N,N,N,W,HU331,Y,K,Y,N,45233140,,39,45233140,Y,,49,132526915.6,132526915.6,132526915.6,N,OPE,,0,M,70,"2. Környezetterhelési érték (összesített CO érték)---3. Vállalt többlet jótállás (min. 0, max. 12 hónap)",20---10,N,49,13162862,39,,N,N,"""Soltút"" Útépítő, Fenntartó és Kereskedelmi Korlátolt Felelősségű Társaság",EKRSZ_71057095,Kecskeméti Út 34,Solt,6320,HU,Y,43,5308 jelű út 0+000-21+915,3,1,0,0,3,12133214.33,10485186.68,10485186.68,Y,09-JUN-21
